# Urban Hata Model Propagation Results
# Current Date and Time (UTC - YYYY-MM-DD HH:MM:SS formatted): 2025-06-01 14:33:38
Parameters:
- Frequency: 970.00 MHz
- Base station height: 50.00 m
- Mobile station height: 1.50 m
- Transmitter power: 43.00 dBm

Distance(m)	PathLoss(dB)	FieldStrength(dB)	E-field(V/m)
367.172389	109.510003	70.444428	3.328292e-03
367.249656	109.513089	70.441342	3.327109e-03
367.326923	109.516174	70.438256	3.325928e-03
367.404190	109.519259	70.435171	3.324747e-03
367.481457	109.522343	70.432087	3.323566e-03
367.558724	109.525427	70.429004	3.322387e-03
367.635991	109.528510	70.425921	3.321208e-03
367.713258	109.531592	70.422838	3.320029e-03
367.790525	109.534674	70.419757	3.318852e-03
367.867792	109.537755	70.416676	3.317675e-03
367.945058	109.540835	70.413596	3.316498e-03
368.022325	109.543915	70.410516	3.315323e-03
368.099592	109.546994	70.407437	3.314148e-03
368.176859	109.550072	70.404359	3.312973e-03
368.254126	109.553150	70.401281	3.311800e-03
368.331393	109.556227	70.398204	3.310627e-03
368.408660	109.559303	70.395127	3.309454e-03
368.485927	109.562379	70.392052	3.308282e-03
368.563194	109.565454	70.388976	3.307111e-03
368.640461	109.568529	70.385902	3.305941e-03
368.717728	109.571602	70.382828	3.304771e-03
368.794995	109.574676	70.379755	3.303602e-03
368.872261	109.577748	70.376682	3.302434e-03
368.949528	109.580820	70.373610	3.301266e-03
369.026795	109.583891	70.370539	3.300099e-03
369.104062	109.586962	70.367468	3.298932e-03
369.181329	109.590032	70.364398	3.297767e-03
369.258596	109.593101	70.361329	3.296602e-03
369.335863	109.596170	70.358260	3.295437e-03
369.413130	109.599238	70.355192	3.294273e-03
369.490397	109.602306	70.352125	3.293110e-03
369.567664	109.605372	70.349058	3.291948e-03
369.644931	109.608438	70.345992	3.290786e-03
369.722198	109.611504	70.342926	3.289624e-03
369.799464	109.614569	70.339862	3.288464e-03
369.876731	109.617633	70.336797	3.287304e-03
369.953998	109.620697	70.333734	3.286145e-03
370.031265	109.623760	70.330671	3.284986e-03
370.108532	109.626822	70.327609	3.283828e-03
370.185799	109.629884	70.324547	3.282671e-03
370.263066	109.632945	70.321486	3.281514e-03
370.340333	109.636005	70.318426	3.280358e-03
370.417600	109.639065	70.315366	3.279203e-03
370.494867	109.642124	70.312307	3.278048e-03
370.572134	109.645182	70.309248	3.276894e-03
370.649401	109.648240	70.306190	3.275741e-03
370.726667	109.651297	70.303133	3.274588e-03
370.803934	109.654354	70.300077	3.273436e-03
370.881201	109.657410	70.297021	3.272284e-03
370.958468	109.660465	70.293965	3.271134e-03
371.035735	109.663520	70.290911	3.269983e-03
371.113002	109.666574	70.287857	3.268834e-03
371.190269	109.669627	70.284803	3.267685e-03
371.267536	109.672680	70.281751	3.266537e-03
371.344803	109.675732	70.278699	3.265389e-03
371.422070	109.678783	70.275647	3.264242e-03
371.499337	109.681834	70.272596	3.263096e-03
371.576604	109.684884	70.269546	3.261950e-03
371.653870	109.687934	70.266496	3.260805e-03
371.731137	109.690983	70.263448	3.259661e-03
371.808404	109.694031	70.260399	3.258517e-03
371.885671	109.697079	70.257352	3.257374e-03
371.962938	109.700126	70.254305	3.256231e-03
372.040205	109.703172	70.251258	3.255089e-03
372.117472	109.706218	70.248212	3.253948e-03
372.194739	109.709263	70.245167	3.252808e-03
372.272006	109.712308	70.242123	3.251668e-03
372.349273	109.715352	70.239079	3.250528e-03
372.426540	109.718395	70.236036	3.249390e-03
372.503807	109.721437	70.232993	3.248252e-03
372.581073	109.724479	70.229951	3.247114e-03
372.658340	109.727521	70.226910	3.245977e-03
372.735607	109.730561	70.223869	3.244841e-03
372.812874	109.733602	70.220829	3.243706e-03
372.890141	109.736641	70.217789	3.242571e-03
372.967408	109.739680	70.214751	3.241437e-03
373.044675	109.742718	70.211712	3.240303e-03
373.121942	109.745756	70.208675	3.239170e-03
373.199209	109.748792	70.205638	3.238038e-03
373.276476	109.751829	70.202602	3.236906e-03
373.353743	109.754864	70.199566	3.235775e-03
373.431010	109.757900	70.196531	3.234644e-03
373.508276	109.760934	70.193497	3.233515e-03
373.585543	109.763968	70.190463	3.232385e-03
373.662810	109.767001	70.187430	3.231257e-03
373.740077	109.770033	70.184397	3.230129e-03
373.817344	109.773065	70.181365	3.229002e-03
373.894611	109.776097	70.178334	3.227875e-03
373.971878	109.779127	70.175303	3.226749e-03
374.049145	109.782157	70.172273	3.225623e-03
374.126412	109.785187	70.169244	3.224499e-03
374.203679	109.788216	70.166215	3.223374e-03
374.280946	109.791244	70.163187	3.222251e-03
374.358213	109.794271	70.160159	3.221128e-03
374.435479	109.797298	70.157132	3.220006e-03
374.512746	109.800324	70.154106	3.218884e-03
374.590013	109.803350	70.151080	3.217763e-03
374.667280	109.806375	70.148055	3.216642e-03
374.744547	109.809400	70.145031	3.215522e-03
374.821814	109.812423	70.142007	3.214403e-03
374.899081	109.815446	70.138984	3.213285e-03
374.976348	109.818469	70.135961	3.212167e-03
375.053615	109.821491	70.132940	3.211049e-03
375.130882	109.824512	70.129918	3.209933e-03
375.208149	109.827533	70.126898	3.208816e-03
375.285416	109.830553	70.123877	3.207701e-03
375.362682	109.833572	70.120858	3.206586e-03
375.439949	109.836591	70.117839	3.205472e-03
375.517216	109.839609	70.114821	3.204358e-03
375.594483	109.842627	70.111803	3.203245e-03
375.671750	109.845644	70.108787	3.202133e-03
375.749017	109.848660	70.105770	3.201021e-03
375.826284	109.851676	70.102755	3.199910e-03
375.903551	109.854691	70.099739	3.198799e-03
375.980818	109.857705	70.096725	3.197689e-03
376.058085	109.860719	70.093711	3.196580e-03
376.135352	109.863733	70.090698	3.195471e-03
376.212619	109.866745	70.087685	3.194363e-03
376.289885	109.869757	70.084673	3.193255e-03
376.367152	109.872769	70.081662	3.192149e-03
376.444419	109.875779	70.078651	3.191042e-03
376.521686	109.878789	70.075641	3.189937e-03
376.598953	109.881799	70.072632	3.188832e-03
376.676220	109.884808	70.069623	3.187727e-03
376.753487	109.887816	70.066614	3.186623e-03
376.830754	109.890824	70.063607	3.185520e-03
376.908021	109.893831	70.060600	3.184417e-03
376.985288	109.896837	70.057593	3.183315e-03
377.062555	109.899843	70.054587	3.182214e-03
377.139822	109.902848	70.051582	3.181113e-03
377.217088	109.905853	70.048578	3.180013e-03
377.294355	109.908857	70.045574	3.178913e-03
377.371622	109.911860	70.042570	3.177814e-03
377.448889	109.914863	70.039568	3.176716e-03
377.526156	109.917865	70.036565	3.175618e-03
377.603423	109.920867	70.033564	3.174521e-03
377.680690	109.923867	70.030563	3.173424e-03
377.757957	109.926868	70.027563	3.172328e-03
377.835224	109.929867	70.024563	3.171233e-03
377.912491	109.932866	70.021564	3.170138e-03
377.989758	109.935865	70.018566	3.169044e-03
378.067025	109.938863	70.015568	3.167950e-03
378.144291	109.941860	70.012570	3.166858e-03
378.221558	109.944857	70.009574	3.165765e-03
378.298825	109.947853	70.006578	3.164673e-03
378.376092	109.950848	70.003583	3.163582e-03
378.453359	109.953843	70.000588	3.162492e-03
378.530626	109.956837	69.997594	3.161402e-03
378.607893	109.959830	69.994600	3.160312e-03
378.685160	109.962823	69.991607	3.159224e-03
378.762427	109.965816	69.988615	3.158135e-03
378.839694	109.968807	69.985623	3.157048e-03
378.916961	109.971798	69.982632	3.155961e-03
378.994228	109.974789	69.979641	3.154874e-03
379.071494	109.977779	69.976652	3.153789e-03
379.148761	109.980768	69.973662	3.152703e-03
379.226028	109.983757	69.970674	3.151619e-03
379.303295	109.986745	69.967686	3.150535e-03
379.380562	109.989732	69.964698	3.149451e-03
379.457829	109.992719	69.961711	3.148369e-03
379.535096	109.995705	69.958725	3.147286e-03
379.612363	109.998691	69.955739	3.146205e-03
379.689630	110.001676	69.952754	3.145124e-03
379.766897	110.004660	69.949770	3.144043e-03
379.844164	110.007644	69.946786	3.142963e-03
379.921431	110.010627	69.943803	3.141884e-03
379.998697	110.013610	69.940820	3.140805e-03
380.075964	110.016592	69.937838	3.139727e-03
380.153231	110.019573	69.934857	3.138650e-03
380.230498	110.022554	69.931876	3.137573e-03
380.307765	110.025534	69.928896	3.136496e-03
380.385032	110.028514	69.925917	3.135421e-03
380.462299	110.031493	69.922938	3.134346e-03
380.539566	110.034471	69.919959	3.133271e-03
380.616833	110.037449	69.916982	3.132197e-03
380.694100	110.040426	69.914004	3.131124e-03
380.771367	110.043403	69.911028	3.130051e-03
380.848634	110.046379	69.908052	3.128979e-03
380.925900	110.049354	69.905077	3.127907e-03
381.003167	110.052329	69.902102	3.126836e-03
381.080434	110.055303	69.899128	3.125765e-03
381.157701	110.058276	69.896154	3.124696e-03
381.234968	110.061249	69.893181	3.123626e-03
381.312235	110.064221	69.890209	3.122558e-03
381.389502	110.067193	69.887237	3.121489e-03
381.466769	110.070164	69.884266	3.120422e-03
381.544036	110.073135	69.881296	3.119355e-03
381.621303	110.076105	69.878326	3.118288e-03
381.698570	110.079074	69.875356	3.117223e-03
381.775837	110.082043	69.872388	3.116157e-03
381.853103	110.085011	69.869420	3.115093e-03
381.930370	110.087978	69.866452	3.114029e-03
382.007637	110.090945	69.863485	3.112965e-03
382.084904	110.093912	69.860519	3.111902e-03
382.162171	110.096877	69.857553	3.110840e-03
382.239438	110.099842	69.854588	3.109778e-03
382.316705	110.102807	69.851624	3.108717e-03
382.393972	110.105771	69.848660	3.107656e-03
382.471239	110.108734	69.845696	3.106596e-03
382.548506	110.111697	69.842734	3.105537e-03
382.625773	110.114659	69.839772	3.104478e-03
382.703040	110.117620	69.836810	3.103420e-03
382.780306	110.120581	69.833849	3.102362e-03
382.857573	110.123542	69.830889	3.101305e-03
382.934840	110.126501	69.827929	3.100248e-03
383.012107	110.129460	69.824970	3.099192e-03
383.089374	110.132419	69.822011	3.098137e-03
383.166641	110.135377	69.819054	3.097082e-03
383.243908	110.138334	69.816096	3.096028e-03
383.321175	110.141291	69.813139	3.094974e-03
383.398442	110.144247	69.810183	3.093921e-03
383.475709	110.147203	69.807228	3.092868e-03
383.552976	110.150158	69.804273	3.091816e-03
383.630243	110.153112	69.801318	3.090765e-03
383.707509	110.156066	69.798365	3.089714e-03
383.784776	110.159019	69.795412	3.088663e-03
383.862043	110.161971	69.792459	3.087614e-03
383.939310	110.164923	69.789507	3.086564e-03
384.016577	110.167875	69.786556	3.085516e-03
384.093844	110.170826	69.783605	3.084468e-03
384.171111	110.173776	69.780655	3.083420e-03
384.248378	110.176725	69.777705	3.082373e-03
384.325645	110.179674	69.774756	3.081327e-03
384.402912	110.182623	69.771808	3.080281e-03
384.480179	110.185571	69.768860	3.079236e-03
384.557446	110.188518	69.765913	3.078191e-03
384.634712	110.191464	69.762966	3.077147e-03
384.711979	110.194411	69.760020	3.076104e-03
384.789246	110.197356	69.757074	3.075061e-03
384.866513	110.200301	69.754130	3.074019e-03
384.943780	110.203245	69.751185	3.072977e-03
385.021047	110.206189	69.748242	3.071935e-03
385.098314	110.209132	69.745299	3.070895e-03
385.175581	110.212074	69.742356	3.069855e-03
385.252848	110.215016	69.739414	3.068815e-03
385.330115	110.217958	69.736473	3.067776e-03
385.407382	110.220898	69.733532	3.066738e-03
385.484649	110.223838	69.730592	3.065700e-03
385.561915	110.226778	69.727652	3.064662e-03
385.639182	110.229717	69.724713	3.063625e-03
385.716449	110.232655	69.721775	3.062589e-03
385.793716	110.235593	69.718837	3.061554e-03
385.870983	110.238530	69.715900	3.060518e-03
385.948250	110.241467	69.712964	3.059484e-03
386.025517	110.244403	69.710027	3.058450e-03
386.102784	110.247338	69.707092	3.057416e-03
386.180051	110.250273	69.704157	3.056384e-03
386.257318	110.253207	69.701223	3.055351e-03
386.334585	110.256141	69.698289	3.054319e-03
386.411852	110.259074	69.695356	3.053288e-03
386.489118	110.262007	69.692424	3.052258e-03
386.566385	110.264939	69.689492	3.051228e-03
386.643652	110.267870	69.686560	3.050198e-03
386.720919	110.270801	69.683630	3.049169e-03
386.798186	110.273731	69.680700	3.048140e-03
386.875453	110.276660	69.677770	3.047113e-03
386.952720	110.279589	69.674841	3.046085e-03
387.029987	110.282518	69.671913	3.045058e-03
387.107254	110.285446	69.668985	3.044032e-03
387.184521	110.288373	69.666058	3.043006e-03
387.261788	110.291300	69.663131	3.041981e-03
387.339055	110.294226	69.660205	3.040957e-03
387.416321	110.297151	69.657279	3.039933e-03
387.493588	110.300076	69.654355	3.038909e-03
387.570855	110.303000	69.651430	3.037886e-03
387.648122	110.305924	69.648506	3.036864e-03
387.725389	110.308847	69.645583	3.035842e-03
387.802656	110.311770	69.642661	3.034821e-03
387.879923	110.314692	69.639739	3.033800e-03
387.957190	110.317613	69.636817	3.032780e-03
388.034457	110.320534	69.633897	3.031760e-03
388.111724	110.323454	69.630976	3.030741e-03
388.188991	110.326374	69.628057	3.029722e-03
388.266258	110.329293	69.625138	3.028704e-03
388.343524	110.332211	69.622219	3.027687e-03
388.420791	110.335129	69.619301	3.026670e-03
388.498058	110.338047	69.616384	3.025654e-03
388.575325	110.340963	69.613467	3.024638e-03
388.652592	110.343880	69.610551	3.023622e-03
388.729859	110.346795	69.607635	3.022608e-03
388.807126	110.349710	69.604720	3.021593e-03
388.884393	110.352625	69.601806	3.020580e-03
388.961660	110.355538	69.598892	3.019567e-03
389.038927	110.358452	69.595979	3.018554e-03
389.116194	110.361364	69.593066	3.017542e-03
389.193461	110.364276	69.590154	3.016530e-03
389.270727	110.367188	69.587242	3.015519e-03
389.347994	110.370099	69.584331	3.014509e-03
389.425261	110.373009	69.581421	3.013499e-03
389.502528	110.375919	69.578511	3.012490e-03
389.579795	110.378828	69.575602	3.011481e-03
389.657062	110.381737	69.572693	3.010473e-03
389.734329	110.384645	69.569785	3.009465e-03
389.811596	110.387553	69.566878	3.008458e-03
389.888863	110.390460	69.563971	3.007451e-03
389.966130	110.393366	69.561065	3.006445e-03
390.043397	110.396272	69.558159	3.005439e-03
390.120664	110.399177	69.555254	3.004434e-03
390.197931	110.402082	69.552349	3.003430e-03
390.275197	110.404986	69.549445	3.002426e-03
390.352464	110.407889	69.546541	3.001422e-03
390.429731	110.410792	69.543639	3.000419e-03
390.506998	110.413694	69.540736	2.999417e-03
390.584265	110.416596	69.537834	2.998415e-03
390.661532	110.419497	69.534933	2.997414e-03
390.738799	110.422398	69.532033	2.996413e-03
390.816066	110.425298	69.529133	2.995412e-03
390.893333	110.428197	69.526233	2.994413e-03
390.970600	110.431096	69.523334	2.993414e-03
391.047867	110.433994	69.520436	2.992415e-03
391.125134	110.436892	69.517538	2.991417e-03
391.202400	110.439789	69.514641	2.990419e-03
391.279667	110.442686	69.511745	2.989422e-03
391.356934	110.445582	69.508849	2.988425e-03
391.434201	110.448477	69.505953	2.987429e-03
391.511468	110.451372	69.503058	2.986434e-03
391.588735	110.454267	69.500164	2.985439e-03
391.666002	110.457160	69.497270	2.984445e-03
391.743269	110.460053	69.494377	2.983451e-03
391.820536	110.462946	69.491484	2.982457e-03
391.897803	110.465838	69.488592	2.981464e-03
391.975070	110.468730	69.485701	2.980472e-03
392.052337	110.471620	69.482810	2.979480e-03
392.129603	110.474511	69.479920	2.978489e-03
392.206870	110.477400	69.477030	2.977498e-03
392.284137	110.480290	69.474141	2.976508e-03
392.361404	110.483178	69.471252	2.975518e-03
392.438671	110.486066	69.468364	2.974529e-03
392.515938	110.488954	69.465477	2.973540e-03
392.593205	110.491841	69.462590	2.972552e-03
392.670472	110.494727	69.459704	2.971565e-03
392.747739	110.497613	69.456818	2.970578e-03
392.825006	110.500498	69.453933	2.969591e-03
392.902273	110.503383	69.451048	2.968605e-03
392.979540	110.506267	69.448164	2.967619e-03
393.056806	110.509150	69.445280	2.966634e-03
393.134073	110.512033	69.442397	2.965650e-03
393.211340	110.514915	69.439515	2.964666e-03
393.288607	110.517797	69.436633	2.963682e-03
393.365874	110.520678	69.433752	2.962699e-03
393.443141	110.523559	69.430871	2.961717e-03
393.520408	110.526439	69.427991	2.960735e-03
393.597675	110.529319	69.425112	2.959754e-03
393.674942	110.532198	69.422233	2.958773e-03
393.752209	110.535076	69.419354	2.957793e-03
393.829476	110.537954	69.416477	2.956813e-03
393.906743	110.540831	69.413599	2.955833e-03
393.984009	110.543708	69.410723	2.954855e-03
394.061276	110.546584	69.407846	2.953876e-03
394.138543	110.549460	69.404971	2.952899e-03
394.215810	110.552335	69.402096	2.951921e-03
394.293077	110.555209	69.399221	2.950945e-03
394.370344	110.558083	69.396348	2.949968e-03
394.447611	110.560956	69.393474	2.948993e-03
394.524878	110.563829	69.390601	2.948018e-03
394.602145	110.566701	69.387729	2.947043e-03
394.679412	110.569573	69.384858	2.946069e-03
394.756679	110.572444	69.381987	2.945095e-03
394.833946	110.575314	69.379116	2.944122e-03
394.911212	110.578184	69.376246	2.943149e-03
394.988479	110.581054	69.373377	2.942177e-03
395.065746	110.583923	69.370508	2.941206e-03
395.143013	110.586791	69.367640	2.940235e-03
395.220280	110.589659	69.364772	2.939264e-03
395.297547	110.592526	69.361905	2.938294e-03
395.374814	110.595392	69.359038	2.937324e-03
395.452081	110.598258	69.356172	2.936355e-03
395.529348	110.601124	69.353307	2.935387e-03
395.606615	110.603989	69.350442	2.934419e-03
395.683882	110.606853	69.347577	2.933451e-03
395.761149	110.609717	69.344714	2.932484e-03
395.838415	110.612580	69.341850	2.931518e-03
395.915682	110.615443	69.338988	2.930552e-03
395.992949	110.618305	69.336126	2.929586e-03
396.070216	110.621166	69.333264	2.928621e-03
396.147483	110.624027	69.330403	2.927657e-03
396.224750	110.626888	69.327543	2.926693e-03
396.302017	110.629748	69.324683	2.925729e-03
396.379284	110.632607	69.321823	2.924766e-03
396.456551	110.635466	69.318965	2.923804e-03
396.533818	110.638324	69.316106	2.922842e-03
396.611085	110.641182	69.313249	2.921880e-03
396.688352	110.644039	69.310392	2.920919e-03
396.765618	110.646895	69.307535	2.919959e-03
396.842885	110.649751	69.304679	2.918999e-03
396.920152	110.652607	69.301824	2.918040e-03
396.997419	110.655462	69.298969	2.917081e-03
397.074686	110.658316	69.296115	2.916122e-03
397.151953	110.661170	69.293261	2.915164e-03
397.229220	110.664023	69.290408	2.914207e-03
397.306487	110.666875	69.287555	2.913250e-03
397.383754	110.669728	69.284703	2.912294e-03
397.461021	110.672579	69.281851	2.911338e-03
397.538288	110.675430	69.279000	2.910382e-03
397.615555	110.678280	69.276150	2.909427e-03
397.692821	110.681130	69.273300	2.908473e-03
397.770088	110.683980	69.270451	2.907519e-03
397.847355	110.686828	69.267602	2.906565e-03
397.924622	110.689677	69.264754	2.905612e-03
